"","year","ccode","polity2","democ"
"7930",2007,315,8,8
"7931",2007,390,10,10
"7932",2007,522,2,3
"7933",2007,42,8,8
"7934",2007,130,5,5
"7935",2007,651,-3,1
"7936",2007,411,-5,0
"7937",2007,531,-7,0
"7938",2007,366,9,9
"7939",2007,529,-3,1
"7940",2007,860,7,7
"7941",2007,375,10,10
"7942",2007,950,-4,0
"7943",2007,220,9,9
"7944",2007,481,-4,0
"7945",2007,420,-5,0
"7946",2007,452,8,8
"7947",2007,255,10,10
"7948",2007,404,6,6
"7949",2007,350,10,10
"7950",2007,372,6,7
"7951",2007,90,8,8
"7952",2007,438,-1,1
"7953",2007,110,6,6
"7954",2007,41,5,6
"7955",2007,91,7,7
"7956",2007,310,10,10
"7957",2007,750,9,9
"7958",2007,850,8,8
"7959",2007,205,10,10
"7960",2007,630,-6,0
"7961",2007,645,NA,-66
"7962",2007,666,10,10
"7963",2007,325,10,10
"7964",2007,437,0,-88
"7965",2007,51,9,9
"7966",2007,663,-3,2
"7967",2007,740,10,10
"7968",2007,501,7,7
"7969",2007,690,-7,0
"7970",2007,703,3,3
"7971",2007,705,-6,0
"7972",2007,812,-7,0
"7973",2007,367,8,8
"7974",2007,450,6,7
"7975",2007,660,6,6
"7976",2007,570,8,8
"7977",2007,620,-7,0
"7978",2007,368,10,10
"7979",2007,212,10,10
"7980",2007,435,4,4
"7981",2007,343,9,9
"7982",2007,580,7,7
"7983",2007,820,3,4
"7984",2007,590,10,10
"7985",2007,553,6,6
"7986",2007,70,8,8
"7987",2007,359,9,9
"7988",2007,432,7,7
"7989",2007,348,9,9
"7990",2007,712,10,10
"7991",2007,600,-6,0
"7992",2007,775,-8,0
"7993",2007,541,5,5
"7994",2007,565,6,6
"7995",2007,790,6,7
"7996",2007,920,10,10
"7997",2007,93,9,9
"7998",2007,475,4,4
"7999",2007,436,6,7
"8000",2007,385,10,10
"8001",2007,210,10,10
"8002",2007,698,-8,0
"8003",2007,770,2,2
"8004",2007,95,9,9
"8005",2007,150,8,8
"8006",2007,135,9,9
"8007",2007,840,8,8
"8008",2007,910,4,4
"8009",2007,290,10,10
"8010",2007,235,10,10
"8011",2007,731,-10,0
"8012",2007,694,-10,0
"8013",2007,732,8,8
"8014",2007,360,9,9
"8015",2007,365,4,5
"8016",2007,517,-3,0
"8017",2007,560,9,9
"8018",2007,92,7,7
"8019",2007,670,-10,0
"8020",2007,433,7,7
"8021",2007,342,8,9
"8022",2007,451,7,8
"8023",2007,830,-2,2
"8024",2007,317,10,10
"8025",2007,349,10,10
"8026",2007,940,8,9
"8027",2007,520,0,-77
"8028",2007,230,10,10
"8029",2007,780,6,7
"8030",2007,625,-4,0
"8031",2007,115,5,6
"8032",2007,572,-9,0
"8033",2007,380,10,10
"8034",2007,225,10,10
"8035",2007,652,-7,0
"8036",2007,702,-3,1
"8037",2007,713,10,10
"8038",2007,510,-1,2
"8039",2007,800,-1,2
"8040",2007,701,-9,0
"8041",2007,461,-4,1
"8042",2007,52,10,10
"8043",2007,616,-4,1
"8044",2007,640,7,8
"8045",2007,696,-8,0
"8046",2007,500,-1,1
"8047",2007,200,10,10
"8048",2007,369,7,7
"8049",2007,165,10,10
"8050",2007,2,10,10
"8051",2007,704,-9,0
"8052",2007,101,5,5
"8053",2007,818,-7,0
"8054",2007,679,-2,1
"8055",2007,490,5,6
"8056",2007,551,5,5
"8057",2007,552,-4,1
"8058",2008,700,NA,-66
"8059",2008,339,9,9
"8060",2008,615,2,3
"8061",2008,540,-2,2
"8062",2008,160,8,8
"8063",2008,371,5,5
"8064",2008,900,10,10
"8065",2008,305,10,10
"8066",2008,373,-7,0
"8067",2008,692,-7,0
"8068",2008,211,8,8
"8069",2008,434,7,7
"8070",2008,439,0,2
"8071",2008,760,3,3
"8072",2008,370,-7,0
"8073",2008,771,-6,0
"8074",2008,145,8,8
"8075",2008,346,NA,-66
"8076",2008,571,8,8
"8077",2008,140,8,8
"8078",2008,516,6,7
"8079",2008,355,9,9
"8080",2008,811,2,3
"8081",2008,20,10,10
"8082",2008,471,-4,1
"8083",2008,402,10,10
"8084",2008,482,-1,1
"8085",2008,483,-2,1
"8086",2008,155,10,10
"8087",2008,710,-7,0
"8088",2008,100,7,7
"8089",2008,581,9,9
"8090",2008,484,-4,0
"8091",2008,94,10,10
"8092",2008,344,9,9
"8093",2008,40,-7,0
"8094",2008,352,10,10
"8095",2008,315,8,8
"8096",2008,390,10,10
"8097",2008,522,2,3
"8098",2008,42,8,8
"8099",2008,130,5,5
"8100",2008,651,-3,1
"8101",2008,411,-5,0
"8102",2008,531,-7,0
"8103",2008,366,9,9
"8104",2008,529,-3,1
"8105",2008,860,7,7
"8106",2008,375,10,10
"8107",2008,950,-4,0
"8108",2008,220,9,9
"8109",2008,481,-4,0
"8110",2008,420,-5,0
"8111",2008,452,8,8
"8112",2008,255,10,10
"8113",2008,404,6,6
"8114",2008,350,10,10
"8115",2008,372,6,7
"8116",2008,90,8,8
"8117",2008,438,-1,1
"8118",2008,110,6,6
"8119",2008,41,5,6
"8120",2008,91,7,7
"8121",2008,310,10,10
"8122",2008,750,9,9
"8123",2008,850,8,8
"8124",2008,205,10,10
"8125",2008,630,-6,0
"8126",2008,645,NA,-66
"8127",2008,666,10,10
"8128",2008,325,10,10
"8129",2008,437,0,-88
"8130",2008,51,9,9
"8131",2008,663,-3,2
"8132",2008,740,10,10
"8133",2008,501,7,7
"8134",2008,341,8,8
"8135",2008,690,-7,0
"8136",2008,703,3,3
"8137",2008,705,-6,0
"8138",2008,812,-7,0
"8139",2008,367,8,8
"8140",2008,450,6,7
"8141",2008,660,6,6
"8142",2008,570,8,8
"8143",2008,620,-7,0
"8144",2008,368,10,10
"8145",2008,212,10,10
"8146",2008,435,-5,0
"8147",2008,343,9,9
"8148",2008,580,7,7
"8149",2008,820,6,6
"8150",2008,590,10,10
"8151",2008,553,6,6
"8152",2008,70,8,8
"8153",2008,359,9,9
"8154",2008,432,7,7
"8155",2008,348,9,9
"8156",2008,712,10,10
"8157",2008,600,-6,0
"8158",2008,775,-6,0
"8159",2008,541,5,5
"8160",2008,565,6,6
"8161",2008,790,6,7
"8162",2008,920,10,10
"8163",2008,93,9,9
"8164",2008,475,4,4
"8165",2008,436,6,7
"8166",2008,385,10,10
"8167",2008,210,10,10
"8168",2008,698,-8,0
"8169",2008,770,5,5
"8170",2008,95,9,9
"8171",2008,150,8,9
"8172",2008,135,9,9
"8173",2008,840,8,8
"8174",2008,910,4,4
"8175",2008,290,10,10
"8176",2008,235,10,10
"8177",2008,731,-10,0
"8178",2008,694,-10,0
"8179",2008,732,8,8
"8180",2008,360,9,9
"8181",2008,365,4,5
"8182",2008,517,-3,0
"8183",2008,560,9,9
"8184",2008,92,7,7
"8185",2008,670,-10,0
"8186",2008,433,7,7
"8187",2008,342,8,9
"8188",2008,451,7,8
"8189",2008,830,-2,2
"8190",2008,317,10,10
"8191",2008,349,10,10
"8192",2008,940,8,9
"8193",2008,520,0,-77
"8194",2008,230,10,10
"8195",2008,780,6,7
"8196",2008,625,-4,0
"8197",2008,115,5,6
"8198",2008,572,-9,0
"8199",2008,380,10,10
"8200",2008,225,10,10
"8201",2008,652,-7,0
"8202",2008,702,-3,1
"8203",2008,713,10,10
"8204",2008,510,-1,2
"8205",2008,800,4,5
"8206",2008,701,-9,0
"8207",2008,461,-4,1
"8208",2008,52,10,10
"8209",2008,616,-4,1
"8210",2008,640,7,8
"8211",2008,696,-8,0
"8212",2008,500,-1,1
"8213",2008,200,10,10
"8214",2008,369,7,7
"8215",2008,165,10,10
"8216",2008,2,10,10
"8217",2008,704,-9,0
"8218",2008,101,5,5
"8219",2008,818,-7,0
"8220",2008,679,-2,1
"8221",2008,490,5,6
"8222",2008,551,7,7
"8223",2008,552,-4,1
"8224",2009,700,NA,-66
"8225",2009,339,9,9
"8226",2009,615,2,3
"8227",2009,540,-2,2
"8228",2009,160,8,8
"8229",2009,371,5,5
"8230",2009,900,10,10
"8231",2009,305,10,10
"8232",2009,373,-7,0
"8233",2009,692,-7,0
"8234",2009,211,8,8
"8235",2009,434,7,7
"8236",2009,439,0,2
"8237",2009,760,3,3
"8238",2009,370,-7,0
"8239",2009,771,5,6
"8240",2009,145,7,7
"8241",2009,346,NA,-66
"8242",2009,571,8,8
"8243",2009,140,8,8
"8244",2009,516,6,7
"8245",2009,355,9,9
"8246",2009,811,2,3
"8247",2009,20,10,10
"8248",2009,471,-4,1
"8249",2009,402,10,10
"8250",2009,482,-1,1
"8251",2009,483,-2,1
"8252",2009,155,10,10
"8253",2009,710,-7,0
"8254",2009,100,7,7
"8255",2009,581,9,9
"8256",2009,484,-4,0
"8257",2009,94,10,10
"8258",2009,344,9,9
"8259",2009,40,-7,0
"8260",2009,352,10,10
"8261",2009,315,8,8
"8262",2009,390,10,10
"8263",2009,522,2,3
"8264",2009,42,8,8
"8265",2009,130,5,5
"8266",2009,651,-3,1
"8267",2009,411,-5,0
"8268",2009,531,-7,0
"8269",2009,366,9,9
"8270",2009,529,-3,1
"8271",2009,860,7,7
"8272",2009,375,10,10
"8273",2009,950,-4,0
"8274",2009,220,9,9
"8275",2009,481,3,4
"8276",2009,420,-5,0
"8277",2009,452,8,8
"8278",2009,255,10,10
"8279",2009,404,6,7
"8280",2009,350,10,10
"8281",2009,372,6,7
"8282",2009,90,8,8
"8283",2009,438,-1,1
"8284",2009,110,6,6
"8285",2009,41,5,6
"8286",2009,91,7,7
"8287",2009,310,10,10
"8288",2009,750,9,9
"8289",2009,850,8,8
"8290",2009,205,10,10
"8291",2009,630,-7,0
"8292",2009,645,NA,-66
"8293",2009,666,10,10
"8294",2009,325,10,10
"8295",2009,437,0,-88
"8296",2009,51,9,9
"8297",2009,663,-3,2
"8298",2009,740,10,10
"8299",2009,501,7,7
"8300",2009,341,8,8
"8301",2009,690,-7,0
"8302",2009,703,1,2
"8303",2009,705,-6,0
"8304",2009,812,-7,0
"8305",2009,367,8,8
"8306",2009,450,6,7
"8307",2009,660,6,6
"8308",2009,570,8,8
"8309",2009,620,-7,0
"8310",2009,368,10,10
"8311",2009,212,10,10
"8312",2009,435,-2,0
"8313",2009,343,9,9
"8314",2009,580,0,3
"8315",2009,820,6,6
"8316",2009,590,10,10
"8317",2009,553,6,6
"8318",2009,70,8,8
"8319",2009,359,9,9
"8320",2009,432,7,7
"8321",2009,348,9,9
"8322",2009,712,10,10
"8323",2009,600,-6,0
"8324",2009,775,-6,0
"8325",2009,541,5,5
"8326",2009,565,6,6
"8327",2009,790,6,6
"8328",2009,920,10,10
"8329",2009,93,9,9
"8330",2009,475,4,4
"8331",2009,436,-3,0
"8332",2009,385,10,10
"8333",2009,210,10,10
"8334",2009,698,-8,0
"8335",2009,770,5,5
"8336",2009,95,9,9
"8337",2009,150,8,9
"8338",2009,135,9,9
"8339",2009,840,8,8
"8340",2009,910,4,4
"8341",2009,290,10,10
"8342",2009,235,10,10
"8343",2009,731,-10,0
"8344",2009,694,-10,0
"8345",2009,732,8,8
"8346",2009,360,9,9
"8347",2009,365,4,5
"8348",2009,517,-3,0
"8349",2009,560,9,9
"8350",2009,92,8,8
"8351",2009,670,-10,0
"8352",2009,433,7,7
"8353",2009,342,8,9
"8354",2009,451,7,8
"8355",2009,830,-2,2
"8356",2009,317,10,10
"8357",2009,349,10,10
"8358",2009,940,8,9
"8359",2009,520,0,-77
"8360",2009,230,10,10
"8361",2009,780,6,7
"8362",2009,625,-4,0
"8363",2009,115,5,6
"8364",2009,572,-9,0
"8365",2009,380,10,10
"8366",2009,225,10,10
"8367",2009,652,-7,0
"8368",2009,702,-3,1
"8369",2009,713,10,10
"8370",2009,510,-1,2
"8371",2009,800,4,5
"8372",2009,701,-9,0
"8373",2009,461,-4,1
"8374",2009,52,10,10
"8375",2009,616,-4,1
"8376",2009,640,7,8
"8377",2009,696,-8,0
"8378",2009,500,-1,1
"8379",2009,200,10,10
"8380",2009,369,7,7
"8381",2009,165,10,10
"8382",2009,2,10,10
"8383",2009,704,-9,0
"8384",2009,101,-3,1
"8385",2009,818,-7,0
"8386",2009,679,-2,1
"8387",2009,490,5,6
"8388",2009,551,7,7
"8389",2009,552,1,3
"8390",2010,700,NA,-66
"8391",2010,339,9,9
"8392",2010,615,2,3
"8393",2010,540,-2,2
"8394",2010,160,8,8
"8395",2010,371,5,5
"8396",2010,900,10,10
"8397",2010,305,10,10
"8398",2010,373,-7,0
"8399",2010,692,-5,1
"8400",2010,211,8,8
"8401",2010,434,7,7
"8402",2010,439,0,2
"8403",2010,760,3,3
"8404",2010,370,-7,0
"8405",2010,771,5,6
"8406",2010,145,7,7
"8407",2010,346,NA,-66
"8408",2010,571,8,8
"8409",2010,140,8,8
"8410",2010,516,6,7
"8411",2010,355,9,9
"8412",2010,811,2,3
"8413",2010,20,10,10
"8414",2010,471,-4,1
"8415",2010,402,10,10
"8416",2010,482,-1,1
"8417",2010,483,-2,1
"8418",2010,155,10,10
"8419",2010,710,-7,0
"8420",2010,100,7,7
"8421",2010,581,9,9
"8422",2010,484,-4,0
"8423",2010,94,10,10
"8424",2010,344,9,9
"8425",2010,40,-7,0
"8426",2010,352,10,10
"8427",2010,315,8,8
"8428",2010,390,10,10
"8429",2010,522,2,3
"8430",2010,42,8,8
"8431",2010,130,5,5
"8432",2010,651,-3,1
"8433",2010,411,-5,0
"8434",2010,531,-7,0
"8435",2010,366,9,9
"8436",2010,529,-3,1
"8437",2010,860,7,7
"8438",2010,375,10,10
"8439",2010,950,-4,0
"8440",2010,220,9,9
"8441",2010,481,3,4
"8442",2010,420,-5,0
"8443",2010,452,8,8
"8444",2010,255,10,10
"8445",2010,404,6,7
"8446",2010,350,10,10
"8447",2010,372,6,7
"8448",2010,90,8,8
"8449",2010,438,1,3
"8450",2010,110,6,6
"8451",2010,41,0,-77
"8452",2010,91,7,7
"8453",2010,310,10,10
"8454",2010,750,9,9
"8455",2010,850,8,8
"8456",2010,205,10,10
"8457",2010,630,-7,0
"8458",2010,645,3,4
"8459",2010,666,10,10
"8460",2010,325,10,10
"8461",2010,437,0,-77
"8462",2010,51,9,9
"8463",2010,663,-3,2
"8464",2010,740,10,10
"8465",2010,501,8,8
"8466",2010,341,8,8
"8467",2010,690,-7,0
"8468",2010,703,4,-88
"8469",2010,705,-6,0
"8470",2010,812,-7,0
"8471",2010,367,8,8
"8472",2010,450,6,7
"8473",2010,660,6,6
"8474",2010,570,8,8
"8475",2010,620,-7,0
"8476",2010,368,10,10
"8477",2010,212,10,10
"8478",2010,435,-2,0
"8479",2010,343,9,9
"8480",2010,580,0,3
"8481",2010,820,6,6
"8482",2010,590,10,10
"8483",2010,553,6,6
"8484",2010,70,8,8
"8485",2010,359,9,9
"8486",2010,432,7,7
"8487",2010,348,9,9
"8488",2010,712,10,10
"8489",2010,600,-6,0
"8490",2010,775,-6,0
"8491",2010,541,5,5
"8492",2010,565,6,6
"8493",2010,790,6,6
"8494",2010,920,10,10
"8495",2010,93,9,9
"8496",2010,475,4,4
"8497",2010,436,3,4
"8498",2010,385,10,10
"8499",2010,210,10,10
"8500",2010,698,-8,0
"8501",2010,770,6,6
"8502",2010,95,9,9
"8503",2010,150,8,9
"8504",2010,135,9,9
"8505",2010,840,8,8
"8506",2010,910,4,4
"8507",2010,290,10,10
"8508",2010,235,10,10
"8509",2010,731,-10,0
"8510",2010,694,-10,0
"8511",2010,732,8,8
"8512",2010,360,9,9
"8513",2010,365,4,5
"8514",2010,517,-4,0
"8515",2010,560,9,9
"8516",2010,92,8,8
"8517",2010,670,-10,0
"8518",2010,433,7,7
"8519",2010,342,8,9
"8520",2010,451,7,8
"8521",2010,830,-2,2
"8522",2010,317,10,10
"8523",2010,349,10,10
"8524",2010,940,8,9
"8525",2010,520,0,-77
"8526",2010,230,10,10
"8527",2010,780,4,5
"8528",2010,625,-2,1
"8529",2010,115,5,6
"8530",2010,572,-9,0
"8531",2010,380,10,10
"8532",2010,225,10,10
"8533",2010,652,-7,0
"8534",2010,702,-3,1
"8535",2010,713,10,10
"8536",2010,510,-1,2
"8537",2010,800,4,5
"8538",2010,701,-9,0
"8539",2010,461,-2,1
"8540",2010,52,10,10
"8541",2010,616,-4,1
"8542",2010,640,7,8
"8543",2010,696,-8,0
"8544",2010,500,-1,1
"8545",2010,200,10,10
"8546",2010,369,6,6
"8547",2010,165,10,10
"8548",2010,2,10,10
"8549",2010,704,-9,0
"8550",2010,101,-3,1
"8551",2010,818,-7,0
"8552",2010,679,-2,1
"8553",2010,490,5,6
"8554",2010,551,7,7
"8555",2010,552,1,3
"8556",2011,700,NA,-66
"8557",2011,339,9,9
"8558",2011,615,2,3
"8559",2011,540,-2,2
"8560",2011,160,8,8
"8561",2011,371,5,5
"8562",2011,900,10,10
"8563",2011,305,10,10
"8564",2011,373,-7,0
"8565",2011,692,-8,0
"8566",2011,211,8,8
"8567",2011,434,7,7
"8568",2011,439,0,2
"8569",2011,760,3,3
"8570",2011,370,-7,0
"8571",2011,771,5,6
"8572",2011,145,7,7
"8573",2011,346,NA,-66
"8574",2011,571,8,8
"8575",2011,140,8,8
"8576",2011,516,6,7
"8577",2011,355,9,9
"8578",2011,811,2,3
"8579",2011,20,10,10
"8580",2011,471,-4,1
"8581",2011,402,10,10
"8582",2011,482,-1,1
"8583",2011,483,-2,1
"8584",2011,155,10,10
"8585",2011,710,-7,0
"8586",2011,100,7,7
"8587",2011,581,9,9
"8588",2011,484,-4,0
"8589",2011,94,10,10
"8590",2011,344,9,9
"8591",2011,40,-7,0
"8592",2011,352,10,10
"8593",2011,315,8,8
"8594",2011,390,10,10
"8595",2011,522,2,3
"8596",2011,42,8,8
"8597",2011,130,5,5
"8598",2011,651,-2,0
"8599",2011,411,-5,0
"8600",2011,531,-7,0
"8601",2011,366,9,9
"8602",2011,529,-3,1
"8603",2011,860,7,7
"8604",2011,375,10,10
"8605",2011,950,-4,0
"8606",2011,220,9,9
"8607",2011,481,3,4
"8608",2011,420,-5,0
"8609",2011,452,8,8
"8610",2011,255,10,10
"8611",2011,404,6,7
"8612",2011,350,10,10
"8613",2011,372,6,7
"8614",2011,90,8,8
"8615",2011,438,1,3
"8616",2011,110,6,6
"8617",2011,41,0,-77
"8618",2011,91,7,7
"8619",2011,310,10,10
"8620",2011,750,9,9
"8621",2011,850,8,8
"8622",2011,205,10,10
"8623",2011,630,-7,0
"8624",2011,645,3,4
"8625",2011,666,10,10
"8626",2011,325,10,10
"8627",2011,437,4,5
"8628",2011,51,9,9
"8629",2011,663,-3,2
"8630",2011,740,10,10
"8631",2011,501,8,8
"8632",2011,341,8,8
"8633",2011,690,-7,0
"8634",2011,703,7,7
"8635",2011,705,-6,0
"8636",2011,812,-7,0
"8637",2011,367,8,8
"8638",2011,450,6,7
"8639",2011,660,6,6
"8640",2011,570,8,8
"8641",2011,620,0,-77
"8642",2011,368,10,10
"8643",2011,212,10,10
"8644",2011,435,-2,0
"8645",2011,343,9,9
"8646",2011,580,3,4
"8647",2011,820,6,6
"8648",2011,590,10,10
"8649",2011,553,6,6
"8650",2011,70,8,8
"8651",2011,359,9,9
"8652",2011,432,7,7
"8653",2011,348,9,9
"8654",2011,712,10,10
"8655",2011,600,-4,1
"8656",2011,775,-3,0
"8657",2011,541,5,5
"8658",2011,565,6,6
"8659",2011,790,6,6
"8660",2011,920,10,10
"8661",2011,93,9,9
"8662",2011,475,4,4
"8663",2011,436,6,7
"8664",2011,385,10,10
"8665",2011,210,10,10
"8666",2011,698,-8,0
"8667",2011,770,6,6
"8668",2011,95,9,9
"8669",2011,150,8,9
"8670",2011,135,9,9
"8671",2011,840,8,8
"8672",2011,910,4,4
"8673",2011,290,10,10
"8674",2011,235,10,10
"8675",2011,731,-10,0
"8676",2011,694,-10,0
"8677",2011,732,8,8
"8678",2011,360,9,9
"8679",2011,365,4,5
"8680",2011,517,-4,0
"8681",2011,560,9,9
"8682",2011,92,8,8
"8683",2011,670,-10,0
"8684",2011,626,-4,0
"8685",2011,433,7,7
"8686",2011,342,8,9
"8687",2011,451,7,8
"8688",2011,830,-2,2
"8689",2011,317,10,10
"8690",2011,349,10,10
"8691",2011,940,8,9
"8692",2011,520,NA,-66
"8693",2011,230,10,10
"8694",2011,780,4,5
"8695",2011,525,0,2
"8696",2011,625,-2,1
"8697",2011,115,5,6
"8698",2011,572,-9,0
"8699",2011,380,10,10
"8700",2011,225,10,10
"8701",2011,652,-7,0
"8702",2011,702,-3,1
"8703",2011,713,10,10
"8704",2011,510,-1,2
"8705",2011,800,7,7
"8706",2011,701,-9,0
"8707",2011,461,-2,1
"8708",2011,52,10,10
"8709",2011,616,NA,-88
"8710",2011,640,9,9
"8711",2011,696,-8,0
"8712",2011,500,-1,1
"8713",2011,200,10,10
"8714",2011,369,6,6
"8715",2011,165,10,10
"8716",2011,2,10,10
"8717",2011,704,-9,0
"8718",2011,101,-3,1
"8719",2011,818,-7,0
"8720",2011,679,-2,1
"8721",2011,490,5,6
"8722",2011,551,7,7
"8723",2011,552,1,3
"8724",2012,700,NA,-66
"8725",2012,339,9,9
"8726",2012,615,2,3
"8727",2012,540,-2,2
"8728",2012,160,8,8
"8729",2012,371,5,5
"8730",2012,900,10,10
"8731",2012,305,10,10
"8732",2012,373,-7,0
"8733",2012,692,-10,0
"8734",2012,211,8,8
"8735",2012,434,7,7
"8736",2012,439,0,2
"8737",2012,760,3,3
"8738",2012,370,-7,0
"8739",2012,771,5,6
"8740",2012,145,7,7
"8741",2012,346,NA,-66
"8742",2012,571,8,8
"8743",2012,140,8,8
"8744",2012,516,6,7
"8745",2012,355,9,9
"8746",2012,811,2,3
"8747",2012,20,10,10
"8748",2012,471,-4,1
"8749",2012,402,10,10
"8750",2012,482,-1,1
"8751",2012,483,-2,1
"8752",2012,155,10,10
"8753",2012,710,-7,0
"8754",2012,100,7,7
"8755",2012,581,9,9
"8756",2012,484,-4,0
"8757",2012,94,10,10
"8758",2012,344,9,9
"8759",2012,40,-7,0
"8760",2012,352,10,10
"8761",2012,315,8,8
"8762",2012,390,10,10
"8763",2012,522,2,3
"8764",2012,42,8,8
"8765",2012,130,5,5
"8766",2012,651,NA,-88
"8767",2012,411,-5,0
"8768",2012,531,-7,0
"8769",2012,366,9,9
"8770",2012,529,-3,1
"8771",2012,860,7,7
"8772",2012,375,10,10
"8773",2012,950,-4,0
"8774",2012,220,9,9
"8775",2012,481,3,4
"8776",2012,420,-5,0
"8777",2012,452,8,8
"8778",2012,255,10,10
"8779",2012,404,1,2
"8780",2012,350,10,10
"8781",2012,372,6,7
"8782",2012,90,8,8
"8783",2012,438,1,3
"8784",2012,110,6,6
"8785",2012,41,0,-77
"8786",2012,91,7,7
"8787",2012,310,10,10
"8788",2012,750,9,9
"8789",2012,850,8,8
"8790",2012,205,10,10
"8791",2012,630,-7,0
"8792",2012,645,3,4
"8793",2012,666,10,10
"8794",2012,325,10,10
"8795",2012,437,4,5
"8796",2012,51,9,9
"8797",2012,663,-3,2
"8798",2012,740,10,10
"8799",2012,501,8,8
"8800",2012,341,8,8
"8801",2012,690,-7,0
"8802",2012,703,7,7
"8803",2012,705,-6,0
"8804",2012,812,-7,0
"8805",2012,367,8,8
"8806",2012,450,6,7
"8807",2012,660,6,6
"8808",2012,570,8,9
"8809",2012,620,0,-77
"8810",2012,368,10,10
"8811",2012,212,10,10
"8812",2012,435,-2,0
"8813",2012,343,9,9
"8814",2012,580,3,4
"8815",2012,820,6,6
"8816",2012,590,10,10
"8817",2012,553,6,6
"8818",2012,70,8,8
"8819",2012,359,9,9
"8820",2012,432,0,-77
"8821",2012,348,9,9
"8822",2012,712,10,10
"8823",2012,600,-4,1
"8824",2012,775,-3,0
"8825",2012,541,5,5
"8826",2012,565,6,6
"8827",2012,790,6,6
"8828",2012,920,10,10
"8829",2012,93,9,9
"8830",2012,475,4,4
"8831",2012,436,6,7
"8832",2012,385,10,10
"8833",2012,210,10,10
"8834",2012,698,-8,0
"8835",2012,770,6,6
"8836",2012,95,9,9
"8837",2012,150,8,9
"8838",2012,135,9,9
"8839",2012,840,8,8
"8840",2012,910,5,5
"8841",2012,290,10,10
"8842",2012,235,10,10
"8843",2012,731,-10,0
"8844",2012,694,-10,0
"8845",2012,732,8,8
"8846",2012,360,9,9
"8847",2012,365,4,5
"8848",2012,517,-4,0
"8849",2012,560,9,9
"8850",2012,92,8,8
"8851",2012,670,-10,0
"8852",2012,626,-4,0
"8853",2012,433,7,7
"8854",2012,342,8,9
"8855",2012,451,7,8
"8856",2012,830,-2,2
"8857",2012,317,10,10
"8858",2012,349,10,10
"8859",2012,940,8,9
"8860",2012,520,5,5
"8861",2012,230,10,10
"8862",2012,780,4,5
"8863",2012,525,0,2
"8864",2012,115,5,6
"8865",2012,572,-9,0
"8866",2012,380,10,10
"8867",2012,225,10,10
"8868",2012,652,-9,0
"8869",2012,702,-3,1
"8870",2012,713,10,10
"8871",2012,510,-1,2
"8872",2012,800,7,7
"8873",2012,701,-9,0
"8874",2012,461,-2,1
"8875",2012,52,10,10
"8876",2012,616,NA,-88
"8877",2012,640,9,9
"8878",2012,696,-8,0
"8879",2012,500,-1,1
"8880",2012,200,10,10
"8881",2012,369,6,6
"8882",2012,165,10,10
"8883",2012,2,10,10
"8884",2012,704,-9,0
"8885",2012,101,-3,1
"8886",2012,818,-7,0
"8887",2012,679,3,3
"8888",2012,490,5,6
"8889",2012,551,7,7
"8890",2012,552,1,3
"8891",2013,700,NA,-66
"8892",2013,339,9,9
"8893",2013,615,2,3
"8894",2013,540,-2,2
"8895",2013,160,8,8
"8896",2013,371,5,5
"8897",2013,900,10,10
"8898",2013,305,10,10
"8899",2013,373,-7,0
"8900",2013,692,-10,0
"8901",2013,211,8,8
"8902",2013,434,7,7
"8903",2013,439,0,2
"8904",2013,760,5,6
"8905",2013,370,-7,0
"8906",2013,771,4,5
"8907",2013,145,7,7
"8908",2013,346,NA,-66
"8909",2013,571,8,8
"8910",2013,140,8,8
"8911",2013,516,6,7
"8912",2013,355,9,9
"8913",2013,811,2,3
"8914",2013,20,10,10
"8915",2013,471,-4,1
"8916",2013,402,10,10
"8917",2013,482,0,-77
"8918",2013,483,-2,1
"8919",2013,155,10,10
"8920",2013,710,-7,0
"8921",2013,100,7,7
"8922",2013,581,9,9
"8923",2013,484,-4,0
"8924",2013,94,10,10
"8925",2013,344,9,9
"8926",2013,40,-7,0
"8927",2013,352,10,10
"8928",2013,315,8,8
"8929",2013,390,10,10
"8930",2013,522,4,5
"8931",2013,42,8,8
"8932",2013,130,5,6
"8933",2013,651,-4,0
"8934",2013,411,-5,0
"8935",2013,531,-7,0
"8936",2013,366,9,9
"8937",2013,529,-3,1
"8938",2013,860,7,7
"8939",2013,375,10,10
"8940",2013,950,-4,0
"8941",2013,220,9,9
"8942",2013,481,3,4
"8943",2013,420,-5,0
"8944",2013,452,8,8
"8945",2013,255,10,10
"8946",2013,404,1,2
"8947",2013,350,10,10
"8948",2013,372,7,8
"8949",2013,90,8,8
"8950",2013,438,4,4
"8951",2013,110,6,6
"8952",2013,41,0,-77
"8953",2013,91,7,7
"8954",2013,310,10,10
"8955",2013,750,9,9
"8956",2013,850,8,8
"8957",2013,205,10,10
"8958",2013,630,-7,0
"8959",2013,645,3,4
"8960",2013,666,10,10
"8961",2013,325,10,10
"8962",2013,437,4,5
"8963",2013,51,9,9
"8964",2013,663,-3,2
"8965",2013,740,10,10
"8966",2013,501,9,9
"8967",2013,341,8,8
"8968",2013,690,-7,0
"8969",2013,703,7,7
"8970",2013,705,-6,0
"8971",2013,812,-7,0
"8972",2013,367,8,8
"8973",2013,450,6,7
"8974",2013,660,6,6
"8975",2013,570,8,9
"8976",2013,620,0,-77
"8977",2013,368,10,10
"8978",2013,212,10,10
